model,dataset,strategy,task_type,response_length,num_reasoning_steps,has_hedging,y0_correct,label,confidence
qwen,strategyqa,s4,commonsense,49,0,False,True,0,10
qwen,strategyqa,s4,commonsense,71,1,False,True,0,10
qwen,strategyqa,s4,commonsense,127,0,False,True,0,10
qwen,strategyqa,s4,commonsense,157,3,False,True,0,7
qwen,strategyqa,s4,commonsense,124,0,False,False,0,7
qwen,strategyqa,s4,commonsense,36,0,False,False,0,10
qwen,strategyqa,s4,commonsense,170,0,False,True,0,8
qwen,strategyqa,s4,commonsense,89,0,False,False,0,8
qwen,strategyqa,s4,commonsense,64,0,False,True,0,10
qwen,strategyqa,s4,commonsense,37,0,False,False,0,10
qwen,strategyqa,s4,commonsense,86,0,False,True,0,10
qwen,strategyqa,s4,commonsense,56,0,False,True,0,10
qwen,strategyqa,s4,commonsense,141,1,True,True,0,10
qwen,strategyqa,s4,commonsense,87,0,False,False,0,10
qwen,strategyqa,s4,commonsense,130,1,False,True,0,10
qwen,strategyqa,s4,commonsense,99,1,False,True,0,10
qwen,strategyqa,s4,commonsense,60,0,False,True,0,10
qwen,strategyqa,s4,commonsense,33,0,False,True,0,10
qwen,strategyqa,s4,commonsense,122,0,False,False,0,8
qwen,strategyqa,s4,commonsense,133,2,False,True,0,10
qwen,strategyqa,s4,commonsense,101,0,False,False,0,8
qwen,strategyqa,s4,commonsense,96,0,False,False,0,8
qwen,strategyqa,s4,commonsense,78,0,False,True,0,10
qwen,strategyqa,s4,commonsense,75,0,False,False,0,7
qwen,strategyqa,s4,commonsense,99,0,False,True,0,10
qwen,strategyqa,s4,commonsense,48,0,False,True,0,10
qwen,strategyqa,s4,commonsense,106,5,False,False,0,10
qwen,strategyqa,s4,commonsense,91,2,False,True,0,8
qwen,strategyqa,s4,commonsense,183,4,True,False,0,8
qwen,strategyqa,s4,commonsense,142,0,False,False,0,5
qwen,strategyqa,s4,commonsense,31,0,False,True,0,10
qwen,strategyqa,s4,commonsense,37,0,False,True,0,10
qwen,strategyqa,s4,commonsense,148,1,False,True,0,7
qwen,strategyqa,s4,commonsense,63,0,False,True,0,10
qwen,strategyqa,s4,commonsense,219,0,True,True,0,7
qwen,strategyqa,s4,commonsense,135,0,False,False,0,7
qwen,strategyqa,s4,commonsense,34,0,False,True,0,10
qwen,strategyqa,s4,commonsense,28,0,False,True,0,10
qwen,strategyqa,s4,commonsense,56,0,False,True,0,10
qwen,strategyqa,s4,commonsense,79,0,False,True,0,8
qwen,strategyqa,s4,commonsense,102,0,False,True,0,8
qwen,strategyqa,s4,commonsense,79,0,False,False,0,7
qwen,strategyqa,s4,commonsense,58,0,False,True,0,10
qwen,strategyqa,s4,commonsense,203,0,False,False,0,7
qwen,strategyqa,s4,commonsense,53,0,False,False,0,10
qwen,strategyqa,s4,commonsense,146,3,False,False,0,10
qwen,strategyqa,s4,commonsense,98,0,False,False,0,9
qwen,strategyqa,s4,commonsense,53,0,False,True,0,10
qwen,strategyqa,s4,commonsense,40,0,False,True,0,10
qwen,strategyqa,s4,commonsense,131,0,False,True,0,10
qwen,strategyqa,s4,commonsense,54,0,False,True,0,10
qwen,strategyqa,s4,commonsense,190,0,True,True,0,7
qwen,strategyqa,s4,commonsense,136,5,False,True,0,10
qwen,strategyqa,s4,commonsense,30,0,False,True,0,10
qwen,strategyqa,s4,commonsense,69,0,False,True,0,10
qwen,strategyqa,s4,commonsense,79,0,False,True,0,10
qwen,strategyqa,s4,commonsense,99,6,False,False,0,10
qwen,strategyqa,s4,commonsense,60,0,False,True,0,10
qwen,strategyqa,s4,commonsense,141,3,False,True,0,8
qwen,strategyqa,s4,commonsense,67,0,False,False,0,10
qwen,strategyqa,s4,commonsense,47,0,False,True,0,10
qwen,strategyqa,s4,commonsense,80,0,True,True,0,10
qwen,strategyqa,s4,commonsense,85,6,False,False,0,10
qwen,strategyqa,s4,commonsense,149,4,False,False,0,7
qwen,strategyqa,s4,commonsense,61,0,False,True,0,8
qwen,strategyqa,s4,commonsense,66,0,False,True,0,10
qwen,strategyqa,s4,commonsense,88,0,False,True,0,9
qwen,strategyqa,s4,commonsense,70,0,False,False,0,10
qwen,strategyqa,s4,commonsense,66,0,False,True,0,10
qwen,strategyqa,s4,commonsense,81,0,False,False,0,7
qwen,strategyqa,s4,commonsense,152,6,False,True,0,10
qwen,strategyqa,s4,commonsense,66,0,False,True,0,10
qwen,strategyqa,s4,commonsense,56,0,False,True,0,8
qwen,strategyqa,s4,commonsense,42,0,False,True,0,10
qwen,strategyqa,s4,commonsense,56,0,False,False,0,10
qwen,strategyqa,s4,commonsense,58,0,False,True,0,10
qwen,strategyqa,s4,commonsense,53,0,False,True,0,10
qwen,strategyqa,s4,commonsense,91,3,False,True,0,4
qwen,strategyqa,s4,commonsense,30,0,False,True,0,10
qwen,strategyqa,s4,commonsense,107,2,False,False,0,9
qwen,strategyqa,s4,commonsense,159,4,False,False,0,7
qwen,strategyqa,s4,commonsense,71,0,False,False,0,10
qwen,strategyqa,s4,commonsense,58,0,False,True,0,10
qwen,strategyqa,s4,commonsense,77,0,False,True,0,10
qwen,strategyqa,s4,commonsense,69,0,False,False,0,8
qwen,strategyqa,s4,commonsense,76,0,False,True,0,10
qwen,strategyqa,s4,commonsense,83,0,False,False,0,10
qwen,strategyqa,s4,commonsense,28,0,False,False,0,10
qwen,strategyqa,s4,commonsense,67,0,False,True,0,10
qwen,strategyqa,s4,commonsense,89,0,False,True,0,10
qwen,strategyqa,s4,commonsense,96,0,False,False,0,10
qwen,strategyqa,s4,commonsense,173,0,False,True,0,7
qwen,strategyqa,s4,commonsense,127,0,False,False,0,8
qwen,strategyqa,s4,commonsense,46,0,True,True,0,9
qwen,strategyqa,s4,commonsense,64,0,False,True,0,10
qwen,strategyqa,s4,commonsense,92,2,False,True,0,10
qwen,strategyqa,s4,commonsense,126,2,False,True,0,10
qwen,strategyqa,s4,commonsense,77,0,True,True,0,8
qwen,strategyqa,s4,commonsense,46,0,False,True,0,10
qwen,strategyqa,s4,commonsense,30,0,False,True,0,10
qwen,strategyqa,s4,commonsense,102,0,False,False,0,7
qwen,strategyqa,s4,commonsense,254,4,False,True,0,8
qwen,strategyqa,s4,commonsense,49,0,False,True,0,9
qwen,strategyqa,s4,commonsense,72,2,False,True,0,10
qwen,strategyqa,s4,commonsense,89,0,False,True,0,9
qwen,strategyqa,s4,commonsense,26,0,False,True,0,10
qwen,strategyqa,s4,commonsense,90,0,False,True,0,8
qwen,strategyqa,s4,commonsense,107,2,False,True,0,8
qwen,strategyqa,s4,commonsense,161,0,False,True,0,8
qwen,strategyqa,s4,commonsense,94,0,True,False,0,8
qwen,strategyqa,s4,commonsense,91,0,False,False,0,9
qwen,strategyqa,s4,commonsense,130,0,False,False,0,7
qwen,strategyqa,s4,commonsense,53,0,False,True,0,10
qwen,strategyqa,s4,commonsense,106,0,False,True,0,8
qwen,strategyqa,s4,commonsense,102,0,False,True,0,10
qwen,strategyqa,s4,commonsense,77,0,False,True,0,10
qwen,strategyqa,s4,commonsense,134,0,False,True,0,8
qwen,strategyqa,s4,commonsense,76,0,False,True,0,10
qwen,strategyqa,s4,commonsense,101,0,False,True,0,9
qwen,strategyqa,s4,commonsense,103,1,False,False,0,8
qwen,strategyqa,s4,commonsense,108,0,False,True,0,10
qwen,strategyqa,s4,commonsense,59,0,False,True,0,10
qwen,strategyqa,s4,commonsense,187,4,False,True,0,10
qwen,strategyqa,s4,commonsense,43,0,False,True,0,10
qwen,strategyqa,s4,commonsense,235,1,True,True,0,8
qwen,strategyqa,s4,commonsense,51,0,False,False,0,10
qwen,strategyqa,s4,commonsense,90,0,False,True,0,8
qwen,strategyqa,s4,commonsense,56,0,False,False,0,10
qwen,strategyqa,s4,commonsense,62,0,False,True,0,10
qwen,strategyqa,s4,commonsense,68,1,False,True,0,10
qwen,strategyqa,s4,commonsense,76,0,False,False,0,10
qwen,strategyqa,s4,commonsense,73,0,False,True,0,10
qwen,strategyqa,s4,commonsense,98,0,False,True,0,7
qwen,strategyqa,s4,commonsense,113,0,False,True,0,7
qwen,strategyqa,s4,commonsense,63,0,False,True,0,10
qwen,strategyqa,s4,commonsense,197,0,False,False,0,7
qwen,strategyqa,s4,commonsense,70,0,True,False,0,8
qwen,strategyqa,s4,commonsense,104,0,True,True,0,9
qwen,strategyqa,s4,commonsense,77,0,False,True,0,8
qwen,strategyqa,s4,commonsense,105,3,False,False,0,10
qwen,strategyqa,s4,commonsense,62,0,False,True,0,10
qwen,strategyqa,s4,commonsense,86,0,False,True,0,10
qwen,strategyqa,s4,commonsense,71,0,False,True,0,8
qwen,strategyqa,s4,commonsense,114,0,False,True,0,8
qwen,strategyqa,s4,commonsense,49,0,False,True,0,10
qwen,strategyqa,s4,commonsense,124,0,False,False,0,9
qwen,strategyqa,s4,commonsense,162,2,False,True,0,7
qwen,strategyqa,s4,commonsense,63,0,False,False,0,10
qwen,strategyqa,s4,commonsense,136,12,False,True,0,10
qwen,strategyqa,s4,commonsense,75,0,False,False,0,9
qwen,strategyqa,s4,commonsense,128,1,False,False,0,8
qwen,strategyqa,s4,commonsense,61,0,False,True,0,10
qwen,strategyqa,s4,commonsense,38,0,False,True,0,10
qwen,strategyqa,s4,commonsense,72,0,False,True,0,9
qwen,strategyqa,s4,commonsense,36,0,False,True,0,10
qwen,strategyqa,s4,commonsense,44,0,False,True,0,10
qwen,strategyqa,s4,commonsense,109,0,True,False,0,7
qwen,strategyqa,s4,commonsense,78,0,False,False,0,9
qwen,strategyqa,s4,commonsense,29,0,False,True,0,9
qwen,strategyqa,s4,commonsense,183,2,False,False,0,8
qwen,strategyqa,s4,commonsense,171,0,True,True,0,8
qwen,strategyqa,s4,commonsense,35,0,False,True,0,10
qwen,strategyqa,s4,commonsense,62,0,False,True,0,10
qwen,strategyqa,s4,commonsense,151,0,True,True,0,8
qwen,strategyqa,s4,commonsense,118,0,False,True,0,10
qwen,strategyqa,s4,commonsense,100,0,False,False,0,8
qwen,strategyqa,s4,commonsense,41,0,False,True,0,9
qwen,strategyqa,s4,commonsense,105,0,False,True,0,7
qwen,strategyqa,s4,commonsense,82,0,False,True,0,9
qwen,strategyqa,s4,commonsense,197,10,False,False,0,7
qwen,strategyqa,s4,commonsense,73,0,False,True,0,8
qwen,strategyqa,s4,commonsense,95,3,False,False,0,8
qwen,strategyqa,s4,commonsense,109,3,False,True,0,8
qwen,strategyqa,s4,commonsense,127,0,True,False,0,8
qwen,strategyqa,s4,commonsense,47,0,False,True,0,10
qwen,strategyqa,s4,commonsense,58,0,False,True,0,9
qwen,strategyqa,s4,commonsense,95,0,False,False,0,9
qwen,strategyqa,s4,commonsense,70,0,False,True,0,10
qwen,strategyqa,s4,commonsense,28,0,False,True,0,10
qwen,strategyqa,s4,commonsense,36,0,False,True,0,9
qwen,strategyqa,s4,commonsense,135,8,False,True,0,8
qwen,strategyqa,s4,commonsense,87,0,False,False,0,8
qwen,strategyqa,s4,commonsense,39,0,False,False,0,10
qwen,strategyqa,s4,commonsense,46,0,False,True,0,10
qwen,strategyqa,s4,commonsense,37,0,False,True,0,10
qwen,strategyqa,s4,commonsense,65,0,False,True,0,9
qwen,strategyqa,s4,commonsense,78,0,False,True,0,8
qwen,strategyqa,s4,commonsense,59,0,True,True,0,10
qwen,strategyqa,s4,commonsense,134,2,False,True,0,8
qwen,strategyqa,s4,commonsense,149,4,False,True,0,9
qwen,strategyqa,s4,commonsense,72,0,False,True,0,10
qwen,strategyqa,s4,commonsense,61,0,False,True,0,8
qwen,strategyqa,s4,commonsense,147,0,True,True,0,8
qwen,strategyqa,s4,commonsense,257,4,True,True,0,8
qwen,strategyqa,s4,commonsense,97,2,True,False,0,9
qwen,strategyqa,s4,commonsense,35,1,False,True,0,10
qwen,strategyqa,s4,commonsense,53,0,False,False,0,8
qwen,strategyqa,s4,commonsense,136,0,False,True,0,10
qwen,strategyqa,s4,commonsense,40,0,False,True,0,10
qwen,strategyqa,s4,commonsense,66,0,False,False,0,10
qwen,strategyqa,s4,commonsense,102,5,False,False,0,10
qwen,strategyqa,s4,commonsense,114,0,False,False,0,9
qwen,strategyqa,s4,commonsense,56,0,False,True,0,10
qwen,strategyqa,s4,commonsense,69,0,False,True,0,9
qwen,strategyqa,s4,commonsense,108,0,False,False,0,7
qwen,strategyqa,s4,commonsense,50,0,False,False,0,8
qwen,strategyqa,s4,commonsense,130,5,False,True,0,10
qwen,strategyqa,s4,commonsense,42,0,False,True,0,10
qwen,strategyqa,s4,commonsense,244,0,True,False,0,8
qwen,strategyqa,s4,commonsense,176,7,False,True,0,10
qwen,strategyqa,s4,commonsense,80,0,False,True,0,10
qwen,strategyqa,s4,commonsense,78,0,False,False,0,10
qwen,strategyqa,s4,commonsense,89,0,False,False,0,7
qwen,strategyqa,s4,commonsense,83,0,False,True,0,4
qwen,strategyqa,s4,commonsense,60,0,False,True,0,10
qwen,strategyqa,s4,commonsense,151,0,False,True,0,10
qwen,strategyqa,s4,commonsense,80,0,False,True,0,9
qwen,strategyqa,s4,commonsense,173,5,True,True,0,7
qwen,strategyqa,s4,commonsense,68,0,False,True,0,9
qwen,strategyqa,s4,commonsense,64,0,False,True,0,10
qwen,strategyqa,s4,commonsense,109,3,False,True,0,10
qwen,strategyqa,s4,commonsense,61,0,False,True,0,8
qwen,strategyqa,s4,commonsense,70,0,False,True,0,10
qwen,strategyqa,s4,commonsense,74,0,False,False,0,8
qwen,strategyqa,s4,commonsense,74,0,False,True,0,9
qwen,strategyqa,s4,commonsense,202,0,True,False,0,7
qwen,strategyqa,s4,commonsense,84,0,False,True,0,8
qwen,strategyqa,s4,commonsense,71,0,False,False,0,3
qwen,strategyqa,s4,commonsense,80,0,False,True,0,9
qwen,strategyqa,s4,commonsense,43,0,False,True,0,10
qwen,strategyqa,s4,commonsense,46,2,False,True,0,10
qwen,strategyqa,s4,commonsense,135,0,False,True,0,7
qwen,strategyqa,s4,commonsense,73,0,False,False,0,10
qwen,strategyqa,s4,commonsense,136,0,False,False,0,7
qwen,strategyqa,s4,commonsense,162,2,False,True,0,10
qwen,strategyqa,s4,commonsense,87,0,False,True,0,10
qwen,strategyqa,s4,commonsense,36,0,False,True,0,9
qwen,strategyqa,s4,commonsense,60,0,False,True,0,10
qwen,strategyqa,s4,commonsense,171,2,False,False,0,10
qwen,strategyqa,s4,commonsense,77,0,False,False,0,8
qwen,strategyqa,s4,commonsense,65,0,False,True,0,10
qwen,strategyqa,s4,commonsense,62,0,False,True,0,10
qwen,strategyqa,s4,commonsense,76,0,False,False,0,10
qwen,strategyqa,s4,commonsense,59,0,True,True,0,10
qwen,strategyqa,s4,commonsense,65,0,False,False,0,10
qwen,strategyqa,s4,commonsense,52,0,False,False,0,10
qwen,strategyqa,s4,commonsense,188,3,False,True,0,10
qwen,strategyqa,s4,commonsense,128,0,False,True,0,8
qwen,strategyqa,s4,commonsense,91,0,False,True,0,7
qwen,strategyqa,s4,commonsense,47,0,False,True,0,4
qwen,strategyqa,s4,commonsense,95,0,False,False,0,10
qwen,strategyqa,s4,commonsense,91,0,False,False,0,10
qwen,strategyqa,s4,commonsense,48,0,False,False,0,8
qwen,strategyqa,s4,commonsense,78,0,False,True,0,10
qwen,strategyqa,s4,commonsense,60,0,False,True,0,8
qwen,strategyqa,s4,commonsense,109,3,False,True,0,10
qwen,strategyqa,s4,commonsense,90,0,False,True,0,8
qwen,strategyqa,s4,commonsense,45,0,False,True,0,9
qwen,strategyqa,s4,commonsense,97,0,False,False,0,9
qwen,strategyqa,s4,commonsense,129,3,False,False,0,8
qwen,strategyqa,s4,commonsense,114,2,False,True,0,8
qwen,strategyqa,s4,commonsense,67,0,False,True,0,10
qwen,strategyqa,s4,commonsense,133,4,False,False,0,10
qwen,strategyqa,s4,commonsense,91,1,False,True,0,10
qwen,strategyqa,s4,commonsense,180,3,True,True,0,4
qwen,strategyqa,s4,commonsense,100,0,False,False,0,10
qwen,strategyqa,s4,commonsense,71,0,True,False,0,8
qwen,strategyqa,s4,commonsense,63,0,False,True,0,8
qwen,strategyqa,s4,commonsense,55,0,False,False,0,10
qwen,strategyqa,s4,commonsense,144,0,False,True,0,8
qwen,strategyqa,s4,commonsense,98,0,False,False,0,10
qwen,strategyqa,s4,commonsense,72,0,False,True,0,10
qwen,strategyqa,s4,commonsense,72,0,False,True,0,9
qwen,strategyqa,s4,commonsense,206,3,False,False,0,7
qwen,strategyqa,s4,commonsense,40,0,False,True,0,10
qwen,strategyqa,s4,commonsense,56,0,False,True,0,9
qwen,strategyqa,s4,commonsense,83,0,True,True,0,9
qwen,strategyqa,s4,commonsense,191,0,True,False,0,8
qwen,strategyqa,s4,commonsense,57,0,False,True,0,10
qwen,strategyqa,s4,commonsense,66,0,False,False,0,9
qwen,strategyqa,s4,commonsense,125,0,False,False,0,10
qwen,strategyqa,s4,commonsense,167,3,False,False,0,10
qwen,strategyqa,s4,commonsense,48,0,False,True,0,10
qwen,strategyqa,s4,commonsense,87,0,False,False,0,9
qwen,strategyqa,s4,commonsense,102,0,False,True,0,10
qwen,strategyqa,s4,commonsense,20,0,False,True,0,10
qwen,strategyqa,s4,commonsense,273,2,True,True,0,7
qwen,strategyqa,s4,commonsense,96,0,False,True,0,10
qwen,strategyqa,s4,commonsense,42,0,False,True,0,10
qwen,strategyqa,s4,commonsense,28,0,False,False,0,10
qwen,strategyqa,s4,commonsense,284,5,False,True,0,7
qwen,strategyqa,s4,commonsense,73,0,True,False,0,7
qwen,strategyqa,s4,commonsense,71,0,False,False,0,9
qwen,strategyqa,s4,commonsense,52,0,False,False,0,7
qwen,strategyqa,s4,commonsense,58,0,False,True,0,10
qwen,strategyqa,s4,commonsense,104,0,False,True,0,8
qwen,strategyqa,s4,commonsense,62,0,False,False,0,10
qwen,strategyqa,s4,commonsense,73,0,False,False,0,9
qwen,strategyqa,s4,commonsense,83,0,False,False,0,7
qwen,strategyqa,s4,commonsense,106,2,False,False,0,9
qwen,strategyqa,s4,commonsense,195,4,True,True,0,7
qwen,strategyqa,s4,commonsense,144,0,False,True,0,1
qwen,strategyqa,s4,commonsense,35,0,False,True,0,10
qwen,strategyqa,s4,commonsense,68,0,False,False,0,9
qwen,strategyqa,s4,commonsense,142,2,False,True,0,10
qwen,strategyqa,s4,commonsense,87,0,False,True,0,9
qwen,strategyqa,s4,commonsense,41,0,False,True,0,10
qwen,strategyqa,s4,commonsense,109,0,False,False,0,7
qwen,strategyqa,s4,commonsense,116,0,False,True,0,9
qwen,strategyqa,s4,commonsense,57,0,True,False,0,10
qwen,strategyqa,s4,commonsense,166,0,True,False,0,7
qwen,strategyqa,s4,commonsense,81,2,False,False,0,10
qwen,strategyqa,s4,commonsense,59,0,False,True,0,10
qwen,strategyqa,s4,commonsense,66,0,False,False,0,3
qwen,strategyqa,s4,commonsense,60,0,False,False,0,10
qwen,strategyqa,s4,commonsense,58,0,False,True,0,10
qwen,strategyqa,s4,commonsense,69,0,False,False,0,10
qwen,strategyqa,s4,commonsense,126,0,False,True,0,8
qwen,strategyqa,s4,commonsense,60,0,False,True,0,10
qwen,strategyqa,s4,commonsense,92,0,False,True,0,8
qwen,strategyqa,s4,commonsense,186,3,False,True,0,10
qwen,strategyqa,s4,commonsense,60,0,False,True,0,10
qwen,strategyqa,s4,commonsense,113,2,False,True,0,10
qwen,strategyqa,s4,commonsense,138,3,False,True,0,10
qwen,strategyqa,s4,commonsense,75,0,False,False,0,7
qwen,strategyqa,s4,commonsense,52,0,False,True,0,10
qwen,strategyqa,s4,commonsense,63,0,False,False,0,9
qwen,strategyqa,s4,commonsense,139,0,False,True,0,10
qwen,strategyqa,s4,commonsense,100,0,True,True,0,9
qwen,strategyqa,s4,commonsense,63,0,False,True,0,9
qwen,strategyqa,s4,commonsense,130,2,False,False,0,10
qwen,strategyqa,s4,commonsense,58,0,False,False,0,10
qwen,strategyqa,s4,commonsense,45,0,False,True,0,10
qwen,strategyqa,s4,commonsense,51,0,False,True,0,10
qwen,strategyqa,s4,commonsense,181,4,False,True,0,7
qwen,strategyqa,s4,commonsense,49,0,False,True,0,10
qwen,strategyqa,s4,commonsense,40,0,False,True,0,10
qwen,strategyqa,s4,commonsense,66,0,False,True,0,10
qwen,strategyqa,s4,commonsense,58,0,False,True,0,10
qwen,strategyqa,s4,commonsense,66,0,False,True,0,10
qwen,strategyqa,s4,commonsense,46,0,False,True,0,9
qwen,strategyqa,s4,commonsense,128,2,False,False,0,10
qwen,strategyqa,s4,commonsense,42,0,False,True,0,10
qwen,strategyqa,s4,commonsense,88,0,False,True,0,10
qwen,strategyqa,s4,commonsense,142,3,False,True,0,7
qwen,strategyqa,s4,commonsense,34,0,False,True,0,10
qwen,strategyqa,s4,commonsense,32,0,False,True,0,4
qwen,strategyqa,s4,commonsense,81,0,False,False,0,9
qwen,strategyqa,s4,commonsense,79,0,False,True,0,10
qwen,strategyqa,s4,commonsense,119,0,False,False,0,8
qwen,strategyqa,s4,commonsense,63,0,False,True,0,10
qwen,strategyqa,s4,commonsense,49,0,False,True,0,10
qwen,strategyqa,s4,commonsense,50,0,False,True,0,10
qwen,strategyqa,s4,commonsense,94,0,False,False,0,9
qwen,strategyqa,s4,commonsense,109,0,False,False,0,8
qwen,strategyqa,s4,commonsense,37,0,False,True,0,10
qwen,strategyqa,s4,commonsense,68,0,False,True,0,10
qwen,strategyqa,s4,commonsense,48,0,False,True,0,10
qwen,strategyqa,s4,commonsense,133,0,False,False,0,8
qwen,strategyqa,s4,commonsense,57,0,False,False,0,10
qwen,strategyqa,s4,commonsense,60,0,False,True,0,9
qwen,strategyqa,s4,commonsense,89,0,False,True,0,9
qwen,strategyqa,s4,commonsense,53,0,False,True,0,9
qwen,strategyqa,s4,commonsense,125,7,False,True,0,10
qwen,strategyqa,s4,commonsense,82,0,False,True,0,9
qwen,strategyqa,s4,commonsense,156,0,False,False,0,8
qwen,strategyqa,s4,commonsense,105,0,False,False,0,9
qwen,strategyqa,s4,commonsense,87,0,False,False,0,9
qwen,strategyqa,s4,commonsense,40,0,False,True,0,10
qwen,strategyqa,s4,commonsense,72,0,False,True,0,10
qwen,strategyqa,s4,commonsense,69,0,False,True,0,10
qwen,strategyqa,s4,commonsense,69,2,False,False,0,10
qwen,strategyqa,s4,commonsense,92,0,False,True,0,8
qwen,strategyqa,s4,commonsense,50,0,False,False,0,9
qwen,strategyqa,s4,commonsense,162,1,False,True,0,7
qwen,strategyqa,s4,commonsense,83,0,False,False,0,4
qwen,strategyqa,s4,commonsense,154,4,True,False,0,7
qwen,strategyqa,s4,commonsense,74,0,False,False,0,9
qwen,strategyqa,s4,commonsense,41,0,False,True,0,10
qwen,strategyqa,s4,commonsense,77,0,False,False,0,10
qwen,strategyqa,s4,commonsense,52,0,False,True,0,10
qwen,strategyqa,s4,commonsense,43,0,False,True,0,10
qwen,strategyqa,s4,commonsense,25,0,False,True,0,10
